listing_id,city_name,district_name,neighborhood_name,title,price,room_count,gross_sqm,net_sqm,building_age,floor_level,heating_type,is_furnished
168315-18,Istanbul,Esenyurt,Cumhuriyet,METROBÜSE YAKIN EMSALSİZ SİTE İÇİ 2+1 SATILIK DAİRE !!!,1849000,2 + 1,100,90,6 Yaşında,1. Kat,Kombi,Eşyalı Değil
132292-1372,Istanbul,Esenyurt,Cumhuriyet,ÖNCÜ GRUPTAN SATILIK 2+1 ARAKAT DAIRE,2645000,2 + 1,100,90,5 Yaşında,2. Kat,Kombi,Eşyalı Değil
140021-449,Istanbul,Esenyurt,Cumhuriyet,YCR 'DEN ESENYURT MEYDANA YAKIN FIRSAT 3+1 YENİ BİNADA ARAKAT SATILIK !!,2999999,3 + 1,145,123,1 Yaşında,2. Kat,Kombi,Eşyalı Değil
140021-432,Istanbul,Esenyurt,Cumhuriyet,YCR den MERKEZİ KONUMDA ULAŞIMA YAKIN 7/24 GÜVENLİKLİ SİTEDE 2+1,2400000,2 + 1,120,105,4 Yaşında,6. Kat,Kombi,Eşyalı Değil
125785-677,Istanbul,Esenyurt,Cumhuriyet,MELİH İNŞAAT MÜKEMMEL KONUM LÜKS TASARIMLI GENİŞ MASRAFSIZ DAİRE,1550000,1 + 1,85,75,5 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
168819-52,Istanbul,Esenyurt,Cumhuriyet,EMS 211/GENİŞ M2 1+1/KORİDORLU/PEYZAJ VE ŞEHİR CEPHE(VİDEOLU),3500000,1 + 1,72,58,6 Yaşında,5. Kat,Merkezi (Pay Öl...,Eşyalı Değil
158869-46,Istanbul,Esenyurt,Cumhuriyet,CUMHURİYET MAH TEZYUVA SİTESİ 3+1 METROBÜSE YAKIN SATILIK DAİRE,4650000,3 + 1,135,120,16 Yaşında,2. Kat,Kombi,Eşyalı Değil
162365-48,Istanbul,Esenyurt,Cumhuriyet,CUMHURİYET MAH. İNNOVİA 1 DE SATILIK 143M2 2+1 DAİRE FIRSATI,7250000,2 + 1,143,110,16 Yaşında,7. Kat,Kombi,Eşyalı Değil
123409-516,Istanbul,Esenyurt,Cumhuriyet,MABEYN'DEN HAVUZLU GÜVENLİKLİ SİTE İÇİ 3+1 ULTRA LÜKS DAİRE!!!,4240000,3 + 1,145,135,6 Yaşında,6. Kat,Kombi,Eşyalı Değil
168411-77,Istanbul,Esenyurt,Cumhuriyet,MİWA YAPI'DAN YATIRIMCILARA KAÇIRILMAZ FIRSAT ULAŞIMA YAKIN LÜKS,1249000,1 + 0,70,55,Sıfır Bina,5. Kat,Kombi,Eşyalı Değil
124728-109,Istanbul,Esenyurt,Esenkent,SARMAŞIK BİRLİKKENT SİT.SATILIK 3+1 HAVUZLU ARA K TADİLATLIDAİRE,6100000,3 + 1,136,108,21 Yaşında,2. Kat,Kombi,Eşyalı Değil
124073-116,Istanbul,Esenyurt,Esenkent,ESENKENT ELİTKENT 3+1 GİRİŞ KAT PEYZAJ HAVUZ CEPHELİ BOŞ DAİRE,9470000,3 + 1,172,152,11 Yaşında,Giriş Katı,Merkezi (Pay Öl...,Eşyalı Değil
166393-41,Istanbul,Esenyurt,Fatih,SIFIR İNŞATTAN SIFIR DAİRE,3100000,2 + 1,100,90,Sıfır Bina,Yarı Bodrum,Kombi,Eşyalı Değil
129202-853,Istanbul,Esenyurt,Gokevler,SARRAF YAPIDAN ÖDÜL İSTANBUL SİTESİNDE LÜKS SIFIR SATILIK DAİRE,2300000,1 + 1,75,65,Sıfır Bina,16. Kat,Kombi,Eşyalı Değil
163902-227,Istanbul,Esenyurt,Gokevler,KRİSTAL ŞEHİR SİTESİNDE PRİM POTANSİYELLİ SATILIK 1+1,3240000,1 + 1,70,60,6 Yaşında,9. Kat,Merkezi (Pay Öl...,Eşyalı Değil
6946-1300,Istanbul,Esenyurt,Gokevler,İstanbul Esenyurt Beykent Metrobüs Durağı İhlas Kristalşehir 3+1  145 m² Daire,5500000,3 + 1,145,100,5 Yaşında,21 ve üzeri,Merkezi (Pay Öl...,Eşyalı Değil
111753-2458,Istanbul,Esenyurt,Guzelyurt,BUTİK SİTE İÇİ EBEVEYN BANYOLU KAPALI OTOPARKLI METROBÜSE 5 DK,2850000,2 + 1,105,100,2 Yaşında,2. Kat,Kombi,Eşyalı Değil
111753-2663,Istanbul,Esenyurt,Guzelyurt,SİMA YAPI'DAN METROBÜSE SADECE 2 DK 2+1 SATILIK ARA KAT,3400000,2 + 1,110,105,5 Yaşında,Ara Kat,Kombi,Eşyalı Değil
129202-930,Istanbul,Esenyurt,Guzelyurt,SARRAF YAPI'DAN HEM OTURUMA HEM YATIRIMA UYGUN 2+1 ARA KAT SATILIK DAİRE!!!,3259000,2 + 1,110,100,2 Yaşında,Ara Kat,Kombi,Eşyalı Değil
129202-820,Istanbul,Esenyurt,Guzelyurt,GÜZELYURT MAHALLESİ METROBÜSE 5DK! ŞIK DEKORLU KULLANIŞLI KAÇMAZ FIRSAT 3+1 SATILIK DAİRE,2800000,3 + 1,140,130,5 Yaşında,Ara Kat,Kombi,Eşyalı Değil
129202-1006,Istanbul,Esenyurt,Guzelyurt,SIFIR BİNAMIZ SATIŞA ÇIKTI %80 KREDİ İMKANIYLA KONUM DOĞRUDUR,4380000,2 + 1,105,90,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
168352-14,Istanbul,Esenyurt,Guzelyurt,EMİNEVİM FUZULEV&KATILIM EVLERİNE UYGUN ACİL SATILIK 2+1 DAİRE,1459000,2 + 1,115,100,5 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
23180-5969,Istanbul,Esenyurt,Guzelyurt,Ramada Rezidans YETKİLİ Satış ve Kiralama Ofisinden 3+1 Daire,19000000,3 + 1,186,117,Sıfır Bina,9. Kat,Kombi,Eşyalı Değil
167844-12,Istanbul,Esenyurt,Guzelyurt,METROBÜSE 5DK YÜRÜME SATILIK SIFIR İNŞAAT 2+1 LÜKS DEKORLU DAİRE,4050000,2 + 1,120,100,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
23180-5881,Istanbul,Esenyurt,Guzelyurt,RAMADA REZİDANS ...Haramidere de Lüks 3+1 Daire,24800000,3 + 1,184,117,Sıfır Bina,21 ve üzeri,Yerden Isıtma,Eşyalı Değil
23180-5883,Istanbul,Esenyurt,Guzelyurt,Haramidere de Deniz Manzaralı 4+1 Lüks Rezidans Daire,25850000,4 + 1,182,118,Sıfır Bina,21 ve üzeri,Yerden Isıtma,Eşyalı Değil
23180-5990,Istanbul,Esenyurt,Guzelyurt,Ramada Rezidans YETKİLİ Satış ve Kiralama Ofisinden 4+1 Daire,30375000,4 + 1,214,119,Sıfır Bina,21 ve üzeri,Kombi,Eşyalı Değil
129202-1048,Istanbul,Esenyurt,Guzelyurt,SARRAF YAPI'DAN KREDİYE UYGUN GÜZELYURTTA ULAŞIMA YAKIN 2+1 BALKONLU DAİRE,3250000,2 + 1,110,100,6 Yaşında,2. Kat,Kombi,Eşyalı Değil
130012-533,Istanbul,Esenyurt,Guzelyurt,BUTİK SİTE GÜVENLİKLİ SIFIR GENİŞ MÜLKİYETLİ 2+1 SATILIK DAİRE,4750000,2 + 1,110,100,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
145691-106,Istanbul,Esenyurt,Guzelyurt,"3+1 DEVASA ""A"" SINIFI %90 KREDİ İMKANIYLA NUMBERWONE İNŞAATTA",4400000,3 + 1,140,135,Sıfır Bina,3. Kat,Kombi,Eşyalı Değil
104770-7673,Istanbul,Esenyurt,Guzelyurt,ESENYURT GÜZELYURT MAHALLESİNDE METROBÜSE KOMŞU 3+1 DAİREMİZ,1450000,3 + 1,120,115,1 Yaşında,3. Kat,Kombi,Eşyalı Değil
125785-585,Istanbul,Esenyurt,Guzelyurt,METROBÜSE SADECE 5 DK YÜRÜME MESAFESİNDE 2+1 KELEPİR DAİRE!!!!!,2285000,2 + 1,120,105,2 Yaşında,3. Kat,Merkezi (Pay Öl...,Eşyalı Değil
0-46562130,Istanbul,Esenyurt,Guzelyurt,DELTA DELUXE | KÖŞE DAİRE | FULL ULTRA LÜKS EŞYALI 2+1 BÜYÜK TİP,5250000,2 + 1,125,110,8 Yaşında,17. Kat,Kombi,Eşyalı
136233-650,Istanbul,Esenyurt,Guzelyurt,ESENYURT GÜZELYURT SATILIK DAİRE 2+1,2380000,2 + 1,85,80,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
168411-78,Istanbul,Esenyurt,Guzelyurt,MİWA YAPI'DAN METROBÜSE YÜRÜME MESAFESİNDE FERAH VE GENİŞ 2+1 !!,1689000,2 + 1,132,117,Sıfır Bina,Bahçe Katı,Kombi,Eşyalı Değil
72595-3373,Istanbul,Esenyurt,Guzelyurt,MERKEZİ KONUMDA METROBÜS GÜZERGAHINDA ULTRA LÜKS DAİRE,4399999,2 + 1,110,100,6 Yaşında,2. Kat,Kombi,Eşyalı Değil
147037-38,Istanbul,Esenyurt,Hurriyet,KIRAÇ'TA YENI BİNADA SATILIK 2+1,2000000,2 + 1,90,85,5 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
72595-3371,Istanbul,Esenyurt,Incirtepe,İNCİRTEPE MAH 2+1 SATILIK DAİRE,2100000,2 + 1,90,80,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
165223-105,Istanbul,Esenyurt,Inonu,ESENYURT'TA EFE'DEN SİTE İÇERİSİNDE 3+1 ACİL SATILIK DAİRE,4400000,3 + 1,190,170,8 Yaşında,21. Kat,Merkezi,
152579-288,Istanbul,Esenyurt,Istiklal,KIRAÇ İSTİKLAL MAH'DE 2+1 90 M² DEKORLU MASRAFSIZ YÜKSEK GİRİŞ !,2225000,2 + 1,95,90,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
168073-38,Istanbul,Esenyurt,Koza,AKKOZA KORU SATILIK İKİ BALKON İKİ BANYO SATILIK 4+1 DAİRE,10000000,4 + 1,244,160,11 Yaşında,4. Kat,Merkezi (Pay Öl...,Eşyalı Değil
168073-39,Istanbul,Esenyurt,Koza,AKKOZA KORU SATILIK FERAH 3+1,7600000,3 + 1,206,140,11 Yaşında,14. Kat,Merkezi (Pay Öl...,Eşyalı Değil
168073-47,Istanbul,Esenyurt,Koza,AKBATI KOZAPARK BURGAZ SATILIK GÖLET MANZARALI 3+1 DAİRE,7500000,3 + 1,147,95,6 Yaşında,21 ve üzeri,Merkezi (Pay Öl...,Eşyalı Değil
129391-497,Istanbul,Esenyurt,Koza,YENİ METRO PROJESİNE KOMŞU SATILIK SİTE İÇİ 1+1 DAİRE,1675000,1 + 1,98,78,Sıfır Bina,8. Kat,Kombi,Eşyalı Değil
168073-46,Istanbul,Esenyurt,Koza,AKBATI AÇELYA GÖL VE MEYDAN CEPHELİ BALKONLU SATILIK 3+1 DAİRE,6250000,3 + 1,135,95,11 Yaşında,12. Kat,Merkezi (Pay Öl...,Eşyalı Değil
165266-87,Istanbul,Esenyurt,Koza,FOA'DAN Bahçeşehir Shereton'da Kiralık 1+1 0 Eşyalı (OFİS),43000,1 + 1,110,59,3 Yaşında,1. Kat,Merkezi,Eşyalı
128883-501,Istanbul,Esenyurt,Koza,BABACAN CROWN DELUXE 3+1 AKBATI AKKOZA SATILIK DAİRE,7000000,3 + 1,180,150,6 Yaşında,8. Kat,Merkezi (Pay Öl...,Eşyalı Değil
142108-196,Istanbul,Esenyurt,Mehmet akif ersoy,Metrobüs Yakını Satılık Site İçi 1+1 Daire  (Yaşlanma Karşıtı)  Muhteşem Manzaralı!,2220000,1 + 1,60,45,5 Yaşında,4. Kat,Kombi,Eşyalı Değil
161583-1,Istanbul,Esenyurt,Mehmet akif ersoy,METROBÜSE 7 DAKİKA FIRSAT 2+1 SIFIR İNŞAAT,3380000,2 + 1,72,65,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
142265-409,Istanbul,Esenyurt,Mehmet akif ersoy,METROBÜSE YAKIN LÜKS DEKORLU SIFIR İSKANLI 2+1ACİL SATILIK DAİRE,3500000,2 + 1,120,100,Sıfır Bina,Ara Kat,Kombi,Eşyalı Değil
47340-138,Istanbul,Esenyurt,Mehmet akif ersoy,SAMSUN TOWERS SATILIK 3+1 DAIRE,3000000,3 + 1,120,100,1 Yaşında,20. Kat,Kat Kaloriferi,Eşyalı Değil
129202-1031,Istanbul,Esenyurt,Mehtercesme,SARRAF YAPIDAN MEHTERÇEŞME MAHALLESİNDE DEKORLU 2+1 ARAKAT!!,2930000,2 + 1,110,100,3 Yaşında,3. Kat,Kombi,Eşyalı Değil
129202-960,Istanbul,Esenyurt,Mehtercesme,BEYLİKDÜZÜ SARRAF'TAN UFUK CADDESİNDE KELEPİR 3+1 GENİŞ M2,3075000,3 + 1,130,120,1 Yaşında,3. Kat,Kombi,Eşyalı Değil
165223-107,Istanbul,Esenyurt,Mehtercesme,METROBÜSE 15 DK ESNYURT SATILIK 2+1 DAİRE,2250000,2 + 1,95,90,7 Yaşında,0. Kat,Kombi,Eşyalı Değil
129202-1063,Istanbul,Esenyurt,Mehtercesme,SARRAF YAPI'DAN MEHTERÇEŞMEDE UFUK CADDESİNE YAKIN 2+1 ARAKAT!!!,3400000,2 + 1,110,100,6 Yaşında,3. Kat,Kombi,Eşyalı Değil
135516-561,Istanbul,Esenyurt,Mehtercesme,MEHTERÇEŞME MAHALLESİNDE 2+1 SATILIK DAİRE,2800000,2 + 1,110,100,11 Yaşında,3. Kat,Kombi,
142265-408,Istanbul,Esenyurt,Mehtercesme,MEHTERÇEŞME MAH ACİL SATILIK METROBÜSE YAKIN 2+1 ÇOK UYGUN DAİRE,2771000,2 + 1,120,99,8 Yaşında,Ara Kat,Kombi,Eşyalı Değil
142265-406,Istanbul,Esenyurt,Mehtercesme,ACİL SATILIK 3+1 145M2 METROBÜSE YAKIN TERTEMİZ FIRSAT DAİRE !!,3580000,3 + 1,145,130,7 Yaşında,2. Kat,Kombi,Eşyalı Değil
142265-400,Istanbul,Esenyurt,Mehtercesme,METROBÜS GÜZERGAHINDA 2+1 FUL DEKORLU BAHÇELİ 2+1 SATILIK DAİRE,1670000,2 + 1,95,90,6 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
142265-394,Istanbul,Esenyurt,Mehtercesme,GÜZELYURT METROBÜSE 5 DK 2+1 YENİ TEMİZ AYDINLIK SATILIK DAİRE,2500000,2 + 0,120,89,2 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
164415-18,Istanbul,Esenyurt,Mehtercesme,MEHTERÇEŞME E-5 YAKIN ARAKAT GENİŞ VE ÖN CEPHE KREDİYE UYGUN,2850000,2 + 1,100,90,11 Yaşında,3. Kat,Kombi,Eşyalı Değil
138321-1098,Istanbul,Esenyurt,Mehtercesme,EVİMİZİ ALANA ARACIMIZ HEDİYE İKİSİ BİR ARADA 2+1 98 M2 2.KAT ÖN CEPHE,3250000,2 + 1,115,98,6 Yaşında,2. Kat,Kombi,Eşyalı Değil
71801-1230,Istanbul,Esenyurt,Mevlana,MARMARA PARK AVM YE METROBÜSE YAKIN 3+1 KAT MÜLKİYETLİ SATILIK DAİRE,4900000,3 + 1,175,150,18 Yaşında,1. Kat,Kombi,Eşyalı Değil
145691-103,Istanbul,Esenyurt,Mevlana,BEYLİKDÜZÜ NUMBERWONE YAPI'DAN SİTE İÇİNDE BÜYÜK TİP DAİRE,1790000,1 + 1,85,80,6 Yaşında,4. Kat,Kombi,Eşyalı
125785-675,Istanbul,Esenyurt,Mevlana,ULTRA LÜKS TASARIMLI MERKEZİ KONUMDA YENİ BİNA 3+1 GENİŞ SATILIK DAİRE,1600000,3 + 1,145,130,8 Yaşında,Giriş Katı,Kombi,Eşyalı Değil
116617-85,Istanbul,Esenyurt,Mevlana,ÖĞRETMENLER SİTESİNDE EN UYGUN FİYATLI YATIRIMLIK KELEPİR DAİRE,4249000,3 + 1,120,100,26 Yaşında,14. Kat,Merkezi (Pay Öl...,Eşyalı Değil
133382-316,Istanbul,Esenyurt,Namik kemal,[VİENN'DEN] BÜTÇE DOSTU 3+1 ESENYURTTA FIRSAT DAİRE !!!,3849999,3 + 1,150,110,6 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
125767-208,Istanbul,Esenyurt,Necip fazil kisakurek,"ESENYURT STAR TOWERS DE SATILIK 4,5+1 COK GENİŞ BİR DAİRE",4500000,4 + 1,230,220,11 Yaşında,21 ve üzeri,Merkezi (Pay Öl...,Eşyalı Değil
0-46595237,Istanbul,Esenyurt,Orhan gazi,SAHİBİNDEN SATILIK DAİRE: KİPTAŞ 3. ETAP,5200000,2 + 1,95,88,19 Yaşında,2. Kat,Kombi,Eşyalı Değil
165923-12,Istanbul,Esenyurt,Orhan gazi,"Kiptaş 3. Etap’ta Masrafsız, Peyzaj Manzaralı En Temiz 2+1!",5000000,2 + 1,96,86,11 Yaşında,9. Kat,Kombi,
167206-42,Istanbul,Esenyurt,Orhan gazi,SEDEF GAYRİMENKULDEN KİPTAŞ 3. ETAPTA 126 M 3+1 SATILIK DAİRE,6500000,3 + 1,126,105,11 Yaşında,Giriş Katı,Kombi,Eşyalı Değil
153164-62,Istanbul,Esenyurt,Ornek,ÖRNEK MAH GÖÇMENLERDE HARİKA BAHÇE KATI,1950000,2 + 1,100,85,6 Yaşında,Bahçe Katı,Kombi,Eşyalı
142265-407,Istanbul,Esenyurt,Ornek,ESENYURT ÖRNEK MAHALLESİ 2+1 CADDEYE YAKIN SIFIR SATILIK DAİRE,2999000,2 + 1,120,100,Sıfır Bina,Ara Kat,Kombi,Eşyalı Değil
142265-399,Istanbul,Esenyurt,Ornek,ESENYURT ÖRNEK MAHALLESİNDE 120 M2 YENİ BİNA 2+1 SATILIK DAİRE,3325000,2 + 1,120,100,5 Yaşında,Ara Kat,Kombi,Eşyalı Değil
146620-398,Istanbul,Esenyurt,Osmangazi,KIRAÇ OSMANGAZİ MAH. VATAN CADDESİNDE 2.KAT BALKONLU 2.680.000TL,2680000,2 + 1,110,100,11 Yaşında,2. Kat,Kombi,Eşyalı Değil
0-46581497,Istanbul,Esenyurt,Osmangazi,SAHİBİNDEN SATILIK ESENYURT KIRAÇ OSMANGAZİ (MUHACİR) MAHALLESİ 2+1 120 m2 TERASLI DAİRE !!!,1350000,2 + 1,120,110,8 Yaşında,Giriş Katı,Kombi,Eşyalı Değil
147891-174,Istanbul,Esenyurt,Pinar,ESENYURT MEYDANA YAKIN KREDİYE UYGUN KELEPİR 2+1 DAİRE,1299000,2 + 1,100,90,8 Yaşında,Bahçe Katı,Kombi,
147891-177,Istanbul,Esenyurt,Pinar,YENİ METRO PROJESİNE YAKIN YATIRIM VE OTURUMA UYGUN KELEPİR 2+1,1499000,2 + 0,100,90,8 Yaşında,Bahçe Katı,Kombi,
156312-79,Istanbul,Esenyurt,Piri reis,KREDİYE UYGUN METROBÜSE YAKIN GENİŞ 3+1 SATILIK DAİRE,4150000,3 + 1,145,135,23 Yaşında,5. Kat,Kombi,Eşyalı Değil
164835-37,Istanbul,Esenyurt,Piri reis,BEYLİKDÜZÜ  ESENYURT PİRİ REİS'TE BAKIMLI LÜX 3+1 İSTER YATIRIMLIK İSTER OTURUMLUK SATILIK,6450000,3 + 1,145,120,11 Yaşında,7. Kat,Kombi,Eşyalı Değil
164835-38,Istanbul,Esenyurt,Piri reis,BEST GROUP'TAN NAZIM HİKMET CD ÜZERİ 3+1 LÜKS&YATIRIMLIK FIRSAT,6900000,3 + 1,150,110,11 Yaşında,2. Kat,Kombi,Eşyalı Değil
125611-783,Istanbul,Esenyurt,Piri reis,ERCİN YAPI'DAN SİTE İÇERİSİNDE GENİŞ AİLELERE ÖZEL DAİRE!!,3750000,3 + 1,150,139,12 Yaşında,3. Kat,Kombi,Eşyalı Değil
168315-15,Istanbul,Esenyurt,Piri reis,ARENA'DAN SİTE İÇERİSİNDE 2+1 KAÇIRILMAZ FIRSAT SATILIK DAİRE !!,2498000,2 + 1,110,100,6 Yaşında,6. Kat,Kombi,Eşyalı Değil
132217-686,Istanbul,Esenyurt,Piri reis,BEYLİKDÜZÜ'DE GÜVENLİKLİ + HAVUZLU SİTE İÇİNDE METROBÜSE 10DK SATILIK DAİRE !,2200000,2 + 1,120,110,8 Yaşında,5. Kat,Kombi,Eşyalı Değil
168615-35,Istanbul,Esenyurt,Piri reis,"Cumhuriyet Mahallesi'nde Eşyalı, Krediye Uygun 2+1 Daire",4100000,2 + 1,125,100,11 Yaşında,6. Kat,Kombi,Eşyalı
139323-50,Istanbul,Esenyurt,Piri reis,YATIRIM FIRSATI GÜMÜŞ PARK SİTESİ SATILIK 3+1 DAİRE,4100000,3 + 1,140,120,6 Yaşında,3. Kat,Merkezi (Pay Öl...,Eşyalı Değil
0-46579420,Istanbul,Esenyurt,Saadetdere,sahibinden 2+1,5000000,2 + 1,100,90,8 Yaşında,2. Kat,Kombi,
77943-4841,Istanbul,Esenyurt,Sehitler,Esenyurt Yeşilkent'te Eşyalı 1+1 Bahçe Katı Daire,1700000,1 + 1,90,80,11 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
168649-15,Istanbul,Esenyurt,Selahaddin eyyubi,BATI YAPIDN EMİNEVİME UYGUN ARAKAT %80 KREDİ İLE EV SAHİBİ OLUN,1745000,2 + 1,120,110,6 Yaşında,2. Kat,Kombi,Eşyalı Değil
168865-6,Istanbul,Esenyurt,Sultaniye,BAĞLARÇEŞMEDE MASRAFSIZ 2+1 BAHÇELİ BAHÇE KATI,1645000,2 + 1,100,90,6 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
165797-119,Istanbul,Esenyurt,Sultaniye,NLOGO İSTANBUL SİTESİNDE GENİŞ M2 GİRİŞ KAT 1+1,1985000,1 + 1,70,62,6 Yaşında,Giriş Katı,Merkezi (Pay Öl...,Eşyalı
125785-676,Istanbul,Esenyurt,Sultaniye,MÜKEMMEL KONUMDA EMSALSİZ SİTE İÇİ MASRAFSIZ 3+1 GENİŞ DAİRE,3099000,3 + 1,135,125,7 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
129202-1067,Istanbul,Esenyurt,Talatpasa,SARRAF YAPI'DAN ULAŞIMA YAKIN FULL DEKORLU 2+1 SATILIK DAİRE,2850000,2 + 1,110,95,6 Yaşında,3. Kat,Kombi,Eşyalı Değil
165223-108,Istanbul,Esenyurt,Talatpasa,İSTANBUL ESENYURT SATILIK 2+1 ARA KAT DAİRE,3270000,2 + 1,100,95,7 Yaşında,Ara Kat,Kombi,Eşyalı Değil
129202-824,Istanbul,Esenyurt,Talatpasa,SARRAF YAPI'DAN SİTE İÇERİSİNDE YATIRIMCILARA UYGUN 1+1 SATIK ARAKAT!!!,1850000,1 + 1,75,65,5 Yaşında,Ara Kat,Kombi,Eşyalı Değil
86191-205,Istanbul,Esenyurt,Talatpasa,SİTE İÇERİSİNDE 3+1 KUPON 149m2 EBEVEYN BANYOLU FIRSAT DAİRE,2900000,3 + 1,149,135,6 Yaşında,6. Kat,Kombi,
125611-461,Istanbul,Esenyurt,Talatpasa,ERCİN YAPI'DAN ULAŞIMA YAKIN GÖRÜLMEMİŞ FİYATA GENİŞ 2+1 SATILIK DAİRE !!,1450000,2 + 1,110,95,4 Yaşında,2. Kat,Kombi,Eşyalı Değil
138321-1116,Istanbul,Esenyurt,Talatpasa,CADDE34 YAPI'DAN MERKEZİ KONUMDA EMİNEVİM&FUZULEV VE %70 KREDİYE UYGUN SATILIK BAHÇE KATI!!,1370000,2 + 1,105,89,8 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
62640-1380,Istanbul,Esenyurt,Turgut ozal,SAADETDERE TORİUM AVM VE METROBÜSE ÇOK YAKIN SATILIK 2+1 DAİRE!!,3550000,2 + 1,90,85,6 Yaşında,4. Kat,Kombi,Eşyalı Değil
165124-15,Istanbul,Esenyurt,Turgut ozal,YENİ TOWER'DAN ESENYURT TURGUT ÖZAL MH. SATILIK 3+1 DAİRE,6250000,3 + 1,125,120,2 Yaşında,4. Kat,Kombi,Eşyalı Değil
138321-1074,Istanbul,Esenyurt,Ucevler,OTOPARKLI  SIFIR 2+1 EMSAL DEĞERİNİN ALTINDA KREDİYE UYGUN ÇİFT ASANSÖRLÜ  SATILIK DAİRE !!,3380000,2 + 1,93,86,Sıfır Bina,3. Kat,Kombi,Eşyalı Değil
129202-1065,Istanbul,Esenyurt,Ucevler,SARRAF YAPI'DAN MERKEZİ KONUMDA GENİŞ TASARIMLI 2+1 DAİRE!!!,2725000,2 + 1,110,100,3 Yaşında,4. Kat,Kombi,Eşyalı Değil
165223-106,Istanbul,Esenyurt,Ucevler,ESENYURTTA EFEDEN SİTE İÇERİSİNDE YATIRIMCILARA ÖZEL 1+1 SATILIK DAİRE !!,2400000,1 + 1,88,70,9 Yaşında,13. Kat,Merkezi,
168105-42,Istanbul,Esenyurt,Ucevler,DOĞAN ARASLI BULVARININ DİBİ CADDE ÜZERİ SATILIK 3+1 SIFIR DAİRE,4690000,3 + 1,125,120,Sıfır Bina,3. Kat,Kombi,Eşyalı Değil
140021-415,Istanbul,Esenyurt,Ucevler,YÜCEUR YAPI'DAN 80m2 TERASLI KAPALI OTOPARKLI SIFIR 3+1 DAİRE!,3849999,3 + 1,135,130,Sıfır Bina,6. Kat,Kombi,Eşyalı Değil
137450-611,Istanbul,Esenyurt,Ucevler,YENİ METRO PROJESİNE YAKIN LÜX TASARIMLI SATILIK 2+1 DAİRE14,1400000,2 + 1,90,85,7 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
133917-595,Istanbul,Esenyurt,Yenikent,ADIM APIDAN ÖNAY GARDEN SİTESİNDE LÜKS KREDİYE UYGUN FIRSAT DAİRE,2340000,1 + 1,60,38,1 Yaşında,3. Kat,Kombi,Eşyalı Değil
72595-3205,Istanbul,Esenyurt,Yesilkent,İNNOVİA NIN DİBİNDE BUTİK SİTEDE SATILIK BÜYÜK TİP 1+1 DAİRE,2500000,1 + 1,70,60,5 Yaşında,5. Kat,Kombi,Eşyalı Değil
124862-1675,Istanbul,Esenyurt,Yesilkent,ESENYURT İNNOVİA2 BAHÇE KATI 1+1 EŞYALI KİRACILI YATIRIMLIK DAİRE,2285000,1 + 1,55,50,16 Yaşında,Bahçe Katı,Merkezi (Pay Öl...,Eşyalı
147787-11,Istanbul,Esenyurt,Yesilkent,"​Modern Mimari, Maksimum Konfor: Live Terrace  Eşyalı Satılık Fırsat Özel Daire",4200000,2 + 1,140,120,6 Yaşında,1. Kat,Merkezi (Pay Öl...,Eşyalı
168315-14,Istanbul,Esenyurt,Yesilkent,500.000 TL PEŞİNAT İLE! METROBÜSE YAKIN MASRAFSIZ 2+1 DÜZ GİRİŞ!,1489999,2 + 1,105,95,6 Yaşında,Giriş Katı,Kombi,Eşyalı Değil
168028-13,Istanbul,Esenyurt,Yesilkent,MERKEZİ KONUM KOLAY ULAŞIM KÖŞE BİNA CADDEYE ÇOK YAKIN,2450000,2 + 1,85,75,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
88662-151,Istanbul,Esenyurt,Yesilkent,Fİ TOWERS TA EŞYALI/EŞYASIZ SATILIK 2+1 KAPALI MUTFAK DAİRE,2800000,2 + 1,110,105,11 Yaşında,7. Kat,Merkezi,Eşyalı Değil
167864-29,Istanbul,Esenyurt,Yunus emre,ESENYURT KİPTAŞ 5 ETAP/2+1/115 m2/MANZARALI,4800000,2 + 1,110,95,11 Yaşında,5. Kat,Merkezi (Pay Öl...,Eşyalı Değil
135516-663,Istanbul,Esenyurt,Yunus emre,YUNUSEMRE MAHALESİ SIFIR 2+1 SIĞNAKLI BAHÇE KATI 120M2,2700000,2 + 1,145,130,Sıfır Bina,Bahçe Katı,Kombi,Eşyalı Değil
